12/6/2007,346.645416,355.964783,346.25296,355.319,9881800
12/7/2007,355.184875,356.680145,352.954376,355.125244,7754200
12/10/2007,355.681641,360.058167,354.693054,356.888794,7762500
12/11/2007,357.64386,358.165466,347.132233,347.340881,12357900
12/12/2007,354.693054,354.85202,342.025452,347.415405,12398200
12/13/2007,345.905212,346.556,338.404022,344.782532,10147100
12/14/2007,341.533661,347.589264,341.409454,342.750732,7394600
12/17/2007,341.777069,345.463104,329.690674,332.452728,11043200
12/18/2007,334.901794,336.168549,324.141785,334.49939,14426500
12/19/2007,334.926636,337.554535,332.33847,336.496429,8899700
12/20/2007,340.699066,343.267365,338.105957,342.616608,8901900
12/21/2007,346.68515,347.370697,344.380127,346.093994,10833900
12/24/2007,345.249481,348.100952,344.29071,348.100952,3277900
12/26/2007,347.236572,354.305573,346.849091,353.12326,5092800
12/27/2007,351.250458,355.686615,348.105896,348.105896,5923100
12/28/2007,350.187378,351.687622,346.01947,348.995117,5158600
12/31/2007,347.027924,348.97525,343.058746,343.505829,4783200
1/2/2008,344.19632,346.431793,336.675262,340.381134,8669700
1/3/2008,340.415924,341.20578,336.074158,340.450684,6547200
1/4/2008,337.648926,338.279816,325.383698,326.377228,10789200
1/7/2008,324.857117,329.000183,316.615723,322.527283,12890000
1/8/2008,324.390167,327.847656,313.461243,313.799042,10747500
1/9/2008,312.984344,324.559052,309.243683,324.489502,13566900
1/10/2008,320.420959,326.476593,317.986816,321.275421,12750700
1/11/2008,319.273438,322.636566,313.019104,317.062805,10018600
1/14/2008,323.466156,326.575928,320.540192,324.797516,8952700
1/15/2008,320.863098,322.427917,315.637085,316.76474,11208800
1/16/2008,312.452789,317.927185,299.020172,305.984863,21257300
1/17/2008,308.374329,310.848236,297.072815,298.453857,16540400
1/18/2008,302.214386,303.024109,297.291412,298.185577,17190200
1/22/2008,279.199066,296.819489,278.786774,290.286957,19126600
1/23/2008,278.543335,282.164795,257.82312,272.537415,34152000
1/24/2008,277.594513,287.972015,275.279572,285.388824,18924000
1/25/2008,293.992859,295.577545,281.260681,281.369965,14022500
1/28/2008,283.640198,284.271088,272.527466,276.193634,11709000
1/29/2008,278.424133,278.851349,268.588104,273.481262,12647600
1/30/2008,272.820557,278.404236,269.998932,272.363525,15982400
1/31/2008,267.763458,284.648621,265.418701,280.326752,29936000
2/1/2008,262.626862,266.601013,253.352188,256.283112,35429900
2/4/2008,252.890198,254.7332,244.683563,246.114258,26485300
2/5/2008,243.133652,252.855423,242.681595,251.762527,22552200
2/6/2008,253.918503,253.933411,247.356186,249.233978,15372000
2/7/2008,246.824646,255.433655,245.781433,250.843506,15960800
2/8/2008,253.059097,257.1922,252.70639,256.675568,13746500
2/11/2008,258.578186,260.162903,255.041199,258.896118,11727700
2/12/2008,260.003937,263.585632,254.857391,257.371063,13411200
2/13/2008,259.561798,265.766449,257.669098,265.582642,13335500
2/14/2008,267.435577,268.771912,263.784332,264.405304,13037500
2/15/2008,262.448029,264.608978,260.470886,263.108734,10548300
2/19/2008,265.741608,265.801208,251.613495,252.830582,12783400
2/20/2008,250.128159,253.853928,247.798309,252.855423,13411000
2/21/2008,254.767975,254.946823,248.136108,249.805252,11429400
2/22/2008,249.407837,252.855423,247.167419,252.259293,11103500
2/25/2008,251.340271,251.613495,241.300568,241.648315,16854400
2/26/2008,229.109863,231.727829,221.981232,230.5952,46877300
2/27/2008,228.578323,236.208694,228.3349,234.902191,20375400
2/28/2008,233.729813,237.997055,232.169952,236.159012,13259400
2/29/2008,234.410385,238.319962,230.823715,234.067612,18973300
3/3/2008,234.231552,234.832642,223.600693,227.033371,15207200
3/4/2008,224.017975,225.215195,216.481995,220.863495,27420500
3/5/2008,221.186401,225.617569,220.56543,222.403473,14969800
3/6/2008,222.398514,225.185379,214.196854,214.95195,15037300
3/7/2008,213.054291,218.578354,211.742813,215.274841,16248500
3/10/2008,213.029449,214.107437,205.185471,205.473587,16079000
3/11/2008,211.255981,218.652878,210.952957,218.498871,17768500
3/12/2008,218.583328,222.492905,217.619598,218.66777,13390300
3/13/2008,214.937042,222.045807,213.004608,220.073639,15553600
3/14/2008,220.058731,223.218185,213.918671,217.545074,13234200
3/17/2008,212.612167,215.453674,204.723465,208.5784,15878900
3/18/2008,213.103958,218.995651,211.390106,218.161072,14568400
3/19/2008,219.129776,222.304123,214.440277,214.604202,12438300
3/20/2008,212.279327,216.442245,207.401062,215.374191,19955600
3/24/2008,217.798431,231.385056,217.445724,228.791931,13614900
3/25/2008,227.251938,227.256912,221.558975,223.933533,11738900
3/26/2008,224.832687,229.939468,223.193344,227.614594,10519300
3/27/2008,221.558975,222.855545,218.821777,220.605179,11740100
3/28/2008,222.284256,225.319519,215.75174,217.624557,8809200
3/31/2008,216.412445,219.914673,214.609177,218.811844,8950500
4/1/2008,222.423355,231.742737,221.991165,231.350296,12265300
4/2/2008,233.431747,236.332886,228.707474,231.345322,12075900
4/3/2008,229.373154,230.148102,222.617096,226.089508,13644900
4/4/2008,227.028397,237.371124,226.626022,234.022903,11871000
4/7/2008,236.973709,241.151535,235.235016,236.8694,11964200
4/8/2008,234.991608,235.538055,229.512238,232.393509,9153000
4/9/2008,233.04924,234.47496,227.291687,230.5952,12174700
4/10/2008,230.977707,235.398956,229.432755,233.024399,10210700
4/11/2008,230.535583,232.120285,226.034866,227.246979,8393600
4/14/2008,227.102921,227.246979,223.62056,224.370682,7735100
4/15/2008,227.584778,228.374649,220.426346,221.976257,9214600
4/16/2008,220.764145,227.659302,219.075134,226.0448,15360600
4/17/2008,226.342865,228.200775,221.817291,223.317535,26879600
4/18/2008,265.875732,272.080383,260.689453,267.962158,36708300
4/21/2008,267.95224,269.541901,263.431641,267.15741,14976000
4/22/2008,267.048096,278.602966,267.043152,275.706787,15980200
4/23/2008,277.167297,277.84787,268.727203,271.479279,9906900
4/24/2008,273.86377,275.45343,268.265198,269.765442,8323900
4/25/2008,272.736115,274.713257,269.61145,270.272125,8382900
4/28/2008,271.17627,276.605957,267.758484,274.276093,8069300
4/29/2008,273.635254,279.879639,273.227905,277.430573,8748400
4/30/2008,279.288483,290.540314,277.430573,285.289459,15908800
5/1/2008,287.286469,295.542786,286.620819,294.623749,13291400
5/2/2008,297.311279,299.278473,287.77829,288.766846,14088500
5/5/2008,297.495087,297.564636,291.667969,295.527863,12643600
5/6/2008,293.590485,294.08725,289.616333,291.285461,9318700
5/7/2008,293.227844,297.808044,286.352539,287.629242,13311900
5/8/2008,291.205994,292.745972,287.584534,289.621307,10312300
5/9/2008,287.629242,290.609863,283.804138,284.747986,9028000
5/12/2008,285.517975,291.479218,282.616852,290.580048,9791000
5/13/2008,291.220886,292.075317,287.405701,289.616333,10394100
5/14/2008,291.350037,293.684875,285.766357,286.287964,8808400
5/15/2008,287.629242,289.591492,285.94519,288.622772,8741700
5/16/2008,288.836395,290.450897,287.291443,288.160797,8603700
5/19/2008,287.405701,292.537323,284.906952,286.894043,11281900
5/20/2008,285.458374,289.358002,284.603912,287.430542,6670300
5/21/2008,287.390808,288.826477,272.174774,273.217987,13020200
5/22/2008,274.19165,275.314331,268.379456,272.954681,10218600
5/23/2008,271.712769,274.713257,267.167328,270.550323,8920500
5/27/2008,270.719238,279.482239,270.167816,278.637726,7781200
5/28/2008,282.134979,283.898499,278.737091,282.284027,8153400
5/29/2008,285.537842,291.047028,284.747986,289.616333,9752900
5/30/2008,289.849792,293.053955,288.77182,291.007263,6492300
6/2/2008,289.36795,290.058441,283.789215,285.642181,7396100
6/3/2008,286.387329,288.37439,278.493652,281.817047,8666500
6/4/2008,280.838409,287.132477,280.450928,284.261169,6770000
6/5/2008,286.675446,292.120026,286.243256,291.255676,7884300
6/6/2008,288.001831,288.483704,281.66803,281.66803,9530500
6/9/2008,282.194611,283.158325,270.937805,277.132507,10645200
6/10/2008,273.004364,277.604462,271.623352,275.294464,7362400
6/11/2008,276.322784,276.869232,270.470856,270.83847,7675300
6/12/2008,272.606964,277.197113,271.673035,274.688416,11054500
6/13/2008,278.930817,285.989899,278.856323,283.908447,12449100
6/16/2008,281.419647,287.678925,281.419647,284.55426,7131500
6/17/2008,286.312805,287.167267,282.353577,282.890076,6970800
6/18/2008,280.431061,282.656586,277.773346,279.372955,6806200
6/19/2008,275.880676,280.06842,273.625336,278.289978,11440000
6/20/2008,276.690399,276.690399,270.495697,271.449493,12043900
6/23/2008,270.917938,274.787781,269.258728,270.843414,7318900
6/24/2008,270.808655,273.814117,265.821075,269.397827,9405900
6/25/2008,270.724213,277.097748,270.0784,273.719727,8297900
6/26/2008,270.292023,270.704315,262.423187,262.701385,11392600
6/27/2008,262.135071,263.287567,255.880737,262.328796,10965700
6/30/2008,264.514587,267.261719,259.839996,261.509125,7579500
7/1/2008,258.111237,266.625854,256.829559,265.637299,9984200
7/2/2008,266.521545,268.444031,261.330292,261.817139,8500900
7/3/2008,263.724731,267.872742,262.045654,266.764954,4832100
7/7/2008,269.397827,272.726166,266.069489,270.197632,8565700
7/8/2008,271.230896,275.801178,268.255249,275.473297,9928900
7/9/2008,273.600494,276.044586,268.617889,269.025238,8362000
7/10/2008,270.739105,272.974548,263.645233,268.538422,8719700
7/11/2008,266.516571,268.006866,258.036713,265.175293,10027500
7/14/2008,267.758484,268.285065,256.05957,259.124634,8907100
7/15/2008,256.471893,262.045654,248.930939,256.377502,12220900
7/16/2008,255.359131,266.516571,253.650253,266.069489,9545900
7/17/2008,265.354126,266.789795,260.555328,264.99646,17688900
7/18/2008,247.564835,247.877792,237.549973,239.104858,22731500
7/21/2008,238.886276,240.480896,231.345322,232.8853,11879700
7/22/2008,231.85202,238.573303,231.295639,237.013458,9443900
7/23/2008,239.248917,247.008453,237.505264,243.029327,9851800
7/24/2008,246.745163,246.829605,236.27327,236.27327,7127700
7/25/2008,241.673141,244.971695,239.194275,244.400406,6408200
7/28/2008,244.455063,244.455063,236.029846,237.018417,6361000
7/29/2008,238.101379,242.055664,237.455582,239.994064,5642000
7/30/2008,241.181351,241.439667,234.87735,239.79039,7026600
7/31/2008,235.746689,238.891235,234.196777,235.344315,5767400
8/1/2008,234.728317,235.081024,229.755661,232.41835,6054900
8/4/2008,232.547501,234.9767,229.457596,230.004044,5006200
8/5/2008,232.28421,238.488861,231.658279,238.374603,7215600
8/6/2008,237.639389,243.302551,234.728317,241.598633,6795400
8/7/2008,239.442657,240.436188,236.66571,238.011963,5583600
8/8/2008,238.523636,246.273224,236.308044,245.905624,7527100
8/11/2008,244.643829,252.795807,244.301056,248.801788,8533700
8/12/2008,249.378036,251.429688,247.390961,249.681061,5547200
8/13/2008,249.179321,250.143066,245.344269,248.399399,7298100
8/14/2008,247.241928,252.164917,246.541489,251.111755,5875100
8/15/2008,251.856918,253.680054,251.11673,253.426697,7137300
8/18/2008,253.272705,253.352188,246.154007,247.539993,6711100
8/19/2008,243.630417,247.53006,241.742691,243.665192,6132500
8/20/2008,245.761551,246.740189,239.725815,240.932968,8015800
8/21/2008,239.899689,243.367126,238.086472,241.693024,7073900
8/22/2008,244.161957,245.841034,243.158493,243.7099,4624200
8/25/2008,241.484375,246.894196,239.194275,239.944397,4054700
8/26/2008,240.167938,240.167938,233.774521,235.547989,6659300
8/27/2008,235.334381,235.880829,230.918106,232.776016,8831200
8/28/2008,234.718384,236.685593,233.645355,235.359222,6098700
8/29/2008,233.357239,233.98317,229.671204,230.148102,7746300
9/2/2008,236.844559,239.532074,229.219147,231.12178,12302400
9/3/2008,232.850525,235.612564,228.305099,230.704483,8685300
9/4/2008,228.513733,230.123276,223.247986,223.675201,9759900
9/5/2008,221.305618,224.768097,218.618103,220.689621,9127500
9/8/2008,224.549515,225.006546,207.425888,208.618134,18153000
9/9/2008,210.217743,214.792984,206.159134,207.97731,14553100
9/10/2008,210.863541,210.8685,203.516327,205.741852,12534500
9/11/2008,202.855621,216.139221,201.876984,215.473557,13026900
9/12/2008,213.714996,219.566925,213.113907,217.415924,12134300
9/15/2008,210.630051,219.556992,210.485992,215.528198,13220100
9/16/2008,211.603729,223.18837,211.370239,220.03389,14072200
9/17/2008,217.823273,218.151138,205.384171,205.905777,18372400
9/18/2008,209.954453,218.171005,203.923676,218.121338,17290400
9/19/2008,229.010513,229.542053,220.207764,223.123795,20142000
9/22/2008,225.597702,225.597702,213.113907,213.680222,8871900
9/23/2008,215.225174,218.97081,211.484497,213.248032,10476100
9/24/2008,213.779572,221.06221,213.665314,216.149155,8539100
9/25/2008,218.002106,223.546051,216.581345,218.379654,10105800
9/26/2008,212.617126,217.167542,209.154648,214.127304,10653700
9/29/2008,208.399567,210.386642,189.124924,189.268982,21665700
9/30/2008,196.710587,211.166565,194.89241,198.965912,6212600
10/1/2008,204.246567,207.142731,200.247589,204.529724,12550600
10/2/2008,203.570969,203.665359,191.752838,193.983322,12047500
10/3/2008,197.391159,204.917206,190.297302,192.204895,16089700
10/6/2008,185.781662,186.780182,177.42601,184.405624,22587000
10/7/2008,185.458771,186.278442,171.569107,171.887039,22252500
10/8/2008,164.013245,178.335098,162.001343,167.96257,23806600
10/9/2008,171.146851,173.158768,159.795685,163.427063,16254900
10/10/2008,155.568176,169.840347,154.147415,164.927307,21333300
10/13/2008,176.745438,189.740921,171.757874,189.278915,17926800
10/14/2008,195.4935,195.975372,177.346527,180.18309,15670700
10/15/2008,176.179123,178.340073,168.320236,168.489136,13530100
10/16/2008,165.304855,177.098145,153.7202,175.369385,32690500
10/17/2008,188.255585,191.752838,180.600372,185.066315,28683600
10/20/2008,188.648026,189.259048,178.633163,188.434418,13594600
10/21/2008,184.991806,190.650009,179.830383,180.202957,11639100
10/22/2008,177.341568,183.650528,170.888535,176.685822,13205300
10/23/2008,175.682358,177.843307,167.902954,175.021652,13042000
10/24/2008,162.180176,174.102631,161.32077,168.548752,14813700
10/27/2008,166.323227,170.391769,161.747986,163.68042,12482000
10/28/2008,168.429535,183.461761,163.193588,183.183563,16316200
10/29/2008,181.713135,184.3013,175.046494,177.843307,19640100
10/30/2008,183.039505,184.798065,178.0271,178.682846,16081600
10/31/2008,176.929245,184.778198,175.990356,178.518906,14943100
11/3/2008,177.634659,180.322174,169.611832,172.125488,11986400
11/4/2008,175.578033,184.976898,171.633682,182.284409,14795200
11/5/2008,179.904892,183.248154,169.552231,170.014221,13983200
11/6/2008,168.886551,171.097183,161.85231,164.539825,17261100
11/7/2008,165.483688,169.472748,161.613861,164.500092,9423400
11/10/2008,162.940231,163.655579,153.735107,158.360016,16265200
11/11/2008,153.347626,157.128036,149.289017,154.723679,20425000
11/12/2008,150.049072,155.235336,142.950241,144.559784,20232900
11/13/2008,144.942291,155.488693,139.095322,155.031662,26641400
11/14/2008,150.645203,161.444962,150.302429,154.008331,19158000
11/17/2008,150.521011,154.077866,148.012329,149.090317,15185600
11/18/2008,149.810623,150.883652,141.753036,147.749039,16800600
11/19/2008,146.740601,149.125092,138.389908,139.184738,15771000
11/20/2008,136.556824,140.555817,128.683044,128.94136,19685900
11/21/2008,130.40683,133.814667,122.850975,130.367081,20622200
11/24/2008,133.760025,134.102783,123.700447,127.888214,20240100
11/25/2008,133.471893,142.403793,132.796295,140.113693,21682500
11/26/2008,139.234421,146.77536,137.207596,145.101257,12795800
11/28/2008,144.351135,147.267166,143.208572,145.533447,5164300
12/1/2008,142.413742,142.761475,132.130615,132.13559,11496600
12/2/2008,133.9935,137.992493,130.441605,136.666122,11755200
12/3/2008,134.053116,139.77092,131.812683,138.812164,11886300
12/4/2008,137.371536,140.829041,133.516602,136.2836,9836600
12/5/2008,134.634338,141.201614,131.156952,141.077423,13127100
12/8/2008,144.058044,153.7202,140.088852,150.078888,16394400
12/9/2008,147.883163,157.972534,147.545364,151.996414,13869300
12/10/2008,153.62085,156.432556,151.271133,153.412201,10542000
12/11/2008,151.102219,155.429077,147.937805,149.139984,12438700
12/12/2008,146.899567,157.212479,146.050079,156.859772,11518500
12/15/2008,155.990433,158.215958,151.569183,154.331223,13563300
12/16/2008,156.24379,163.685379,154.629288,161.58902,14211000
12/17/2008,158.290466,160.0242,155.200577,156.601456,11654600
12/18/2008,157.326736,159.139954,153.556259,154.137482,9588900
12/19/2008,154.490189,157.868225,153.501617,154.08284,11298100
12/22/2008,153.283035,153.75,144.375977,147.595032,7886100
12/23/2008,149.244308,150.675003,147.376465,148.047104,7604400
12/24/2008,149.765915,152.180222,148.225937,150.49617,3867900
12/26/2008,151.052551,151.643707,148.191162,149.209534,3943600
12/29/2008,149.139984,149.716248,144.8479,147.749039,7451900
12/30/2008,149.428116,152.413696,148.389862,150.575653,7736900
12/31/2008,151.117126,154.495163,150.327271,152.830978,5811000
1/2/2009,153.302917,159.870193,151.762924,159.621811,7267900
1/5/2009,159.462845,164.549759,156.482239,162.965073,9841400
1/6/2009,165.414139,169.298874,162.140427,165.950653,12933900
1/7/2009,163.099197,164.385834,158.345123,159.964584,9047400
1/8/2009,158.111633,161.544312,157.644669,161.544312,7248100
1/9/2009,162.691849,162.691849,155.687408,156.517014,8737300
1/12/2009,157.132996,158.444473,154.11264,155.334702,6651500
1/13/2009,154.87767,159.264145,154.192123,156.144424,8922500
1/14/2009,153.998383,155.886108,147.912964,149.512558,11006800
1/15/2009,147.823547,150.809128,142.468384,148.528961,11946100
1/16/2009,151.524475,153.129044,146.894592,148.86676,10516700
1/20/2009,148.603485,148.782318,140.461441,140.461441,10161900
1/21/2009,143.243347,150.769394,143.243347,150.560745,9912900
1/22/2009,148.057037,153.675491,146.621368,152.259705,16641500
1/23/2009,153.635742,164.90744,151.12706,161.300888,21605100
1/26/2009,161.375412,162.940231,159.244263,160.88858,9281300
1/27/2009,162.170242,165.856262,161.08728,164.668991,9918600
1/28/2009,167.89798,175.026627,167.068375,173.20845,15482700
1/29/2009,171.156784,171.410141,168.9561,170.550735,14662200
1/30/2009,171.231308,173.273026,166.914383,168.171204,9404600
2/2/2009,166.064911,171.3853,164.927307,169.184616,10481500
2/3/2009,170.178162,170.391769,165.836395,169.125,13198200
2/4/2009,168.936234,176.074799,168.489136,170.391769,13723400
2/5/2009,169.353516,176.541763,167.411148,175.717133,14623200
2/6/2009,177.078278,185.69722,176.571579,184.440399,14167600
2/9/2009,184.440399,189.268982,182.463257,188.161194,10019200
2/10/2009,186.775208,187.530289,177.788651,178.096649,14299800
2/11/2009,178.315231,181.320679,175.359451,177.863174,10531100
2/12/2009,175.438934,180.635147,174.60437,180.35199,11172800
2/13/2009,179.924759,180.322174,176.467255,177.684341,8347200
2/17/2009,172.135422,172.423553,168.747467,170.22287,11434600
2/18/2009,172.498062,175.548233,169.159775,175.414093,12127300
2/19/2009,177.580017,178.737488,169.601898,170.212936,10042200
2/20/2009,167.932755,173.332642,166.417618,172.105621,12515000
2/23/2009,172.378845,173.769791,163.71022,163.963577,10510000
2/24/2009,164.440475,173.680374,164.3759,171.608856,12271000
2/25/2009,169.969513,175.011719,168.364944,169.716156,12961800
2/26/2009,171.862198,175.10611,167.490631,167.500565,11284100
2/27/2009,165.399231,170.799118,164.485184,167.902954,10910400
3/2/2009,165.588013,169.249191,161.946686,162.522949,11652200
3/3/2009,163.968536,165.766846,160.133484,161.68837,13134400
3/4/2009,160.535873,163.436996,156.671005,158.429565,15738400
3/5/2009,157.217453,158.509048,150.342163,151.832474,13144600
3/6/2009,152.617371,154.092773,146.174271,153.28801,14562400
3/9/2009,149.020767,152.294464,143.78978,144.505127,13026700
3/10/2009,148.161346,154.24678,146.174271,153.089294,13547800
3/11/2009,154.048065,158.96608,151.867249,157.927826,11924100
3/12/2009,157.744034,161.449921,155.8116,160.719681,10113500
3/13/2009,161.996368,162.671982,158.484207,161.161804,7863500
3/16/2009,161.941727,163.799637,158.26564,158.812088,9957800
3/17/2009,159.055496,166.586517,158.514023,166.586517,9486300
3/18/2009,166.323227,168.901459,162.965073,165.473755,10089500
3/19/2009,164.768341,166.914383,162.632233,163.903961,8275800
3/20/2009,164.082794,165.419113,162.115601,164.013245,9537300
3/23/2009,165.702271,173.595932,165.43898,173.173676,8598400
3/24/2009,172.130463,175.776749,170.888535,172.463287,7689600
3/25/2009,174.067856,174.534821,167.038574,170.923309,8728900
3/26/2009,175.424042,178.419556,173.123993,175.503525,12084600
3/27/2009,173.869156,174.862686,171.61879,172.726578,6688700
3/30/2009,170.168213,170.794144,166.939224,170.237762,6228400
3/31/2009,173.337601,175.612808,171.971497,172.905411,7358000
4/1/2009,170.779251,176.472214,169.204483,175.90094,6645300
4/2/2009,180.48114,183.685303,178.995804,180.078766,9034200
4/3/2009,181.072296,184.658966,177.843307,183.695236,7628800
4/6/2009,182.314224,183.715103,179.532318,182.930222,6603200
4/7/2009,180.128433,180.699722,176.506989,178.166199,7408000
4/8/2009,180.575531,181.320679,176.954086,179.830383,5566200
4/9/2009,183.556137,185.965469,181.94165,185.046448,6809000
4/13/2009,184.465225,188.325119,183.953552,187.833328,6139800
4/14/2009,187.252106,187.276947,181.618744,183.263046,6901700
4/15/2009,182.363892,189.298798,180.903397,188.523834,9925500
4/16/2009,189.517365,195.180542,189.278915,193.113983,20502500
4/17/2009,191.762772,198.618179,191.161682,194.852676,21601000
4/20/2009,191.827347,194.062805,186.730499,188.424484,8915300
4/21/2009,186.869598,190.908325,186.834824,189.502472,7438800
4/22/2009,189.641571,193.739914,188.280411,190.689743,7049100
4/23/2009,192.50296,193.615723,189.323639,191.102066,5251900
4/24/2009,191.777664,195.319641,189.020599,193.486557,6814800
4/27/2009,190.928192,193.486557,190.138336,191.727997,4610800
4/28/2009,190.635101,193.267975,189.537247,190.615234,5925300
4/29/2009,191.73793,196.208847,191.668381,194.470154,7266900
4/30/2009,196.601303,200.57048,196.124405,196.705612,8768000
5/1/2009,196.238663,197.510391,194.509903,195.572983,4886900
5/4/2009,197.798508,199.899841,196.119431,199.691208,6447700
5/5/2009,198.697662,201.191437,197.341476,200.192932,4832700
5/6/2009,202.080658,202.820847,199.204361,200.431381,5299900
5/7/2009,200.744354,201.186478,194.981827,197.023544,6038400
5/8/2009,200.123398,203.739868,196.223755,202.348923,7780400
5/11/2009,200.098557,204.668823,199.303726,202.671814,5151800
5/12/2009,203.680252,204.167084,196.278397,198.21579,7630800
5/13/2009,195.771698,196.914261,192.920242,193.511398,5722500
5/14/2009,193.143784,194.837769,191.102066,192.497986,5912100
5/15/2009,194.286362,195.781631,193.287842,193.739914,6056500
5/18/2009,196.08963,197.371292,191.454773,197.137802,6747000
5/19/2009,196.770203,199.522293,195.230209,198.151215,5711700
5/20/2009,199.74585,201.524277,196.223755,197.306717,4597600
5/21/2009,196.869553,200.118423,195.647507,196.968903,5474900
5/22/2009,197.048386,198.036957,194.733444,195.478607,3459500
5/26/2009,194.708603,201.191437,193.739914,200.873505,6249300
5/27/2009,201.509369,204.599274,201.097061,201.469635,6107900
5/28/2009,203.019547,204.480057,200.997711,203.873993,5372200
5/29/2009,204.723465,207.266922,204.023026,207.266922,5330700
6/1/2009,208.012085,213.411957,207.912735,211.901779,6687900
6/2/2009,211.747787,213.590805,210.331985,212.815842,5281300
6/3/2009,211.623596,214.832718,210.630051,214.430344,7111500
6/4/2009,216.243546,219.194351,215.84613,218.717453,7323400
6/5/2009,221.09697,222.22464,218.310104,220.724396,7409400
6/8/2009,218.329971,219.035385,215.657364,217.967331,6237600
6/9/2009,217.87294,218.826736,214.484985,216.402512,6552000
6/10/2009,216.705536,217.530182,211.956421,214.902267,6761400
6/11/2009,214.489944,215.463623,212.800934,213.113907,5767600
6/12/2009,212.050812,212.468094,209.244064,211.047348,5874700
6/15/2009,209.388138,209.388138,205.662369,207.038422,7522300
6/16/2009,208.300201,209.184464,206.367783,206.655899,6138900
6/17/2009,206.75029,208.503876,204.450241,206.238617,7025400
6/18/2009,206.496933,207.992218,205.165588,205.692169,6210400
6/19/2009,207.753769,208.87149,205.950485,208.687683,8573600
6/22/2009,207.127838,207.396088,199.646484,202.358856,8302300
6/23/2009,202.011108,203.173553,199.974365,201.529251,5836800
6/24/2009,203.049362,204.783081,201.9664,203.322586,4947500
6/25/2009,202.184982,206.606232,201.941559,206.541641,6128500
6/26/2009,205.503403,212.731384,205.220245,211.285797,6555700
6/29/2009,211.623596,212.517776,209.755737,210.6996,4366800
6/30/2009,210.630051,212.224686,207.758728,209.432846,5221400
7/1/2009,210.729416,211.822296,207.723953,208.141235,4651600
7/2/2009,206.362808,206.362808,202.090591,202.925171,5067900
7/6/2009,201.9366,203.993225,199.532242,203.481552,4554600
7/7/2009,202.80098,203.272903,196.710587,197.033493,6561000
7/8/2009,198.707596,201.688217,197.743866,199.94455,6927100
7/9/2009,201.747818,205.88591,201.588852,203.869034,6593800
7/10/2009,203.466644,207.336472,203.029495,205.861069,5891100
7/13/2009,206.740356,210.888382,206.24855,210.779083,8143900
7/14/2009,210.485992,211.986237,209.075165,210.972824,5829200
7/15/2009,213.441772,217.922623,212.86055,217.669266,7603000
7/16/2009,216.929092,221.434784,215.647415,219.869965,13194200
7/17/2009,215.100983,216.332962,211.971329,213.734863,13797300
7/20/2009,213.551056,215.026459,211.747787,213.695114,6348000
7/21/2009,214.077637,214.554535,211.484497,212.567459,5975000
7/22/2009,212.617126,213.710022,210.381668,212.463135,5207000
7/23/2009,212.954941,219.179443,211.375214,217.256958,7001600
7/24/2009,216.496902,223.789459,216.094513,221.916641,7300900
7/27/2009,221.578842,221.931549,217.391083,220.962845,5041300
7/28/2009,219.075134,219.974274,216.640961,218.503845,5097900
7/29/2009,217.202301,217.485474,214.549561,216.71051,3999800
7/30/2009,219.874924,224.276306,219.874924,221.380142,6438600
7/31/2009,223.536118,224.887329,219.785507,220.093506,5758000
8/3/2009,222.92012,225.483444,222.373672,224.643906,5214200
8/4/2009,223.233078,225.533127,222.766129,225.399002,4810600
8/5/2009,226.526657,226.978729,222.492905,224.112366,4714300
8/6/2009,225.682159,225.970276,222.815796,223.724884,4249200
8/7/2009,226.362732,228.225616,226.024933,227.073105,5119100
8/10/2009,226.099442,227.723877,225.428802,226.829697,3506500
8/11/2009,225.369186,227.137695,224.728363,225.503311,3447200
8/12/2009,226.233566,229.383087,225.990158,227.808319,4713100
8/13/2009,229.581787,230.85849,227.97226,229.646378,4016200
8/14/2009,229.89476,230.09346,226.968781,228.513733,3371900
8/17/2009,224.291199,224.534622,220.128281,221.007553,5274400
8/18/2009,221.111877,222.403473,219.730865,221.201294,4732800
8/19/2009,218.573395,221.06221,217.863007,220.550537,4539200
8/20/2009,224.539581,229.596695,224.157074,228.717407,8049600
8/21/2009,231.265839,231.539063,229.83017,231.116806,7167200
8/24/2009,232.164993,233.526138,230.709457,232.850525,4938600
8/25/2009,233.04924,235.64238,232.845566,234.162003,4712300
8/26/2009,234.852509,234.971741,231.842087,232.487885,4001400
8/27/2009,232.776016,232.776016,228.876373,231.524155,4023600
8/28/2009,233.113815,234.658768,230.19281,230.873398,3566200
8/31/2009,228.409424,229.437729,227.520203,229.343338,3941200
9/1/2009,228.354767,231.901703,225.74176,226.40744,5223400
9/2/2009,226.437241,227.684128,224.832687,225.041321,3633000
9/3/2009,226.437241,227.644394,226.029892,227.281754,3313700
9/4/2009,227.306595,229.805344,226.417374,229.159531,3017800
9/8/2009,230.644882,231.98616,226.447174,227.828201,5347900
9/9/2009,228.046768,231.628479,227.917618,230.485916,4419200
9/10/2009,231.817245,233.948395,229.507278,233.948395,5102100
9/11/2009,233.68013,235.120773,232.304092,234.54451,3830500
9/14/2009,233.734787,236.859451,233.506271,236.024887,3977000
9/15/2009,236.00502,237.907639,234.827667,237.227066,4827200
9/16/2009,238.349762,243.103851,237.694031,242.567337,5204100
9/17/2009,243.699966,247.078003,242.001022,244.271255,9024400
9/18/2009,246.779938,246.884262,244.027832,244.14209,6609600
9/21/2009,242.294113,247.838058,241.539017,246.894196,4260300
